date,CSI1000,CSI500,CYB,HS300,SH50
2021-04-13,6231.1394,6209.7801,2742.8524,4939.6438,3461.4592
2021-04-14,6320.0672,6277.2111,2804.4092,4980.6279,3469.1727
2021-04-15,6296.6084,6276.4609,2790.6441,4948.9741,3431.4931
2021-04-16,6368.846,6339.5906,2783.3734,4966.1811,3448.1042
2021-04-19,6477.388,6425.2606,2898.7286,5087.0165,3513.3953
2021-04-20,6457.6294,6428.5411,2896.1076,5083.3654,3510.1239
2021-04-21,6457.7147,6420.2587,2916.9745,5098.7449,3516.0976
2021-04-22,6485.2112,6445.4657,2939.3949,5089.2435,3487.4271
2021-04-23,6453.3025,6462.7558,2994.4882,5135.4534,3524.0216
2021-04-26,6431.0888,6442.6451,2969.4049,5077.2372,3467.6605
2021-04-27,6400.9046,6446.2822,2986.0336,5090.5195,3476.3018
2021-04-28,6437.2467,6489.7441,3050.5848,5119.2421,3473.0389
2021-04-29,6405.1028,6491.9281,3051.4167,5164.1692,3517.2104
2021-04-30,6382.1364,6485.7075,3091.3952,5123.489,3491.1877
2021-05-06,6398.4374,6489.3485,3014.8116,5061.1244,3449.9385
2021-05-07,6320.2529,6444.4429,2910.4109,4996.0527,3406.3103
2021-05-10,6338.5735,6475.9938,2921.7215,4992.422,3399.9849
2021-05-11,6343.8627,6456.0376,2921.3431,5023.0595,3437.7135
2021-05-12,6420.3372,6512.0501,2960.355,5044.5481,3447.8617
2021-05-13,6375.0148,6439.0273,2943.6175,4992.9738,3413.8886
2021-05-14,6462.4764,6525.8036,3033.8056,5110.5901,3503.037
2021-05-17,6457.2768,6578.1402,3112.7411,5184.9853,3539.9125
2021-05-18,6486.8215,6599.5985,3090.1233,5187.6013,3537.6963
2021-05-19,6488.9489,6584.3869,3114.724,5172.272,3511.4674
2021-05-20,6482.8358,6548.7111,3143.6158,5186.412,3522.4512
2021-05-21,6480.3741,6527.864,3113.2585,5134.1483,3481.8619
2021-05-24,6537.8571,6544.1218,3139.6858,5155.5875,3497.7469
2021-05-25,6615.7141,6619.6707,3227.3554,5318.478,3641.2918
2021-05-26,6644.751,6628.2065,3196.8478,5320.5927,3657.1898
2021-05-27,6705.0451,6685.4054,3226.1082,5338.2329,3664.9417
2021-05-28,6694.3457,6668.1696,3232.2912,5321.0886,3659.2957
2021-05-31,6814.3631,6728.9906,3309.069,5331.5696,3650.2245
2021-06-01,6854.7336,6739.7624,3300.1588,5341.6798,3650.9034
2021-06-02,6759.459,6681.4285,3243.0218,5289.9736,3622.3976
2021-06-03,6754.0697,6667.7264,3201.7845,5255.2855,3591.1561
2021-06-04,6785.8035,6693.0574,3242.6121,5282.2772,3612.7014
2021-06-07,6861.8502,6721.5019,3228.2435,5277.6271,3601.1091
2021-06-08,6809.8642,6684.5626,3208.5718,5232.1165,3580.2836
2021-06-09,6823.4073,6692.9049,3207.6258,5236.4493,3587.5321
2021-06-10,6898.2061,6765.6436,3285.5095,5271.4661,3607.6792
2021-06-11,6852.9728,6725.9152,3298.4968,5224.703,3576.7773
2021-06-15,6815.1187,6663.6623,3262.1879,5166.5597,3528.6683
2021-06-16,6673.2446,6566.286,3125.7015,5080.4909,3486.2876
2021-06-17,6787.6684,6616.174,3188.5926,5101.8924,3481.6004
2021-06-18,6863.7156,6657.7635,3239.2267,5102.4657,3454.5885
2021-06-21,6968.2963,6707.1762,3270.5769,5090.3854,3431.2522
2021-06-22,7000.2518,6739.7939,3281.9923,5122.1583,3464.7057
2021-06-23,7046.1745,6789.9464,3318.9462,5147.3938,3471.3411
2021-06-24,6974.642,6754.8657,3279.1588,5155.9738,3483.9093
2021-06-25,7000.4297,6813.4138,3347.6994,5239.9684,3535.0185
2021-06-28,7063.4706,6828.5162,3412.8633,5251.7604,3520.7434
2021-06-29,7004.3036,6765.4201,3406.2379,5190.5445,3482.7333
2021-06-30,7083.6997,6808.1831,3477.1779,5224.041,3498.6485
2021-07-01,6969.5316,6716.6658,3455.3587,5229.6642,3535.249
2021-07-02,6908.9318,6658.0451,3333.8973,5081.1172,3408.2369
2021-07-05,7006.6997,6711.0136,3352.1166,5085.7924,3404.7907
2021-07-06,6979.0624,6709.4983,3291.9878,5083.1043,3405.2788
2021-07-07,7089.6646,6764.1319,3409.5893,5140.4899,3424.3897
2021-07-08,7099.4105,6748.654,3432.957,5088.2566,3373.2555
2021-07-09,7142.8994,6804.5389,3409.3093,5069.4361,3361.5946
2021-07-12,7284.2346,6904.3818,3534.763,5132.7088,3384.5074
2021-07-13,7331.7263,6961.8475,3514.9772,5142.0991,3391.742
2021-07-14,7243.8162,6898.7502,3488.627,5083.0849,3339.381
2021-07-15,7241.6231,6932.406,3537.3914,5151.4626,3411.2888
2021-07-16,7228.3631,6925.1232,3432.6472,5094.7727,3369.8994
2021-07-19,7205.2678,6889.3375,3449.5263,5113.4945,3385.3664
2021-07-20,7253.2763,6901.1318,3463.7913,5108.9941,3378.6292
2021-07-21,7398.8084,6984.5418,3560.0455,5144.0428,3388.5201
2021-07-22,7446.4812,7026.5482,3544.4355,5151.7517,3392.7165
2021-07-23,7379.7905,6985.7499,3469.873,5089.2282,3357.447
2021-07-26,7286.1475,6868.2074,3371.2278,4925.299,3228.3698
2021-07-27,7093.8696,6719.2557,3232.8387,4751.313,3126.3757
2021-07-28,6945.5087,6621.9845,3284.9198,4760.4826,3154.6353
2021-07-29,7207.4826,6758.8869,3459.7214,4850.2746,3182.796
2021-07-30,7262.383,6767.316,3440.1817,4811.1695,3132.8205
2021-08-02,7402.3541,6872.0004,3493.3591,4933.736,3211.1441
2021-08-03,7308.9553,6816.0107,3477.2287,4934.4583,3223.8257
2021-08-04,7478.2072,6931.3365,3563.1267,4978.8479,3233.103
2021-08-05,7447.9394,6911.8292,3532.5003,4948.6703,3227.3592
2021-08-06,7482.1737,6938.8679,3490.9015,4921.5647,3195.696
2021-08-09,7507.0824,6979.5256,3456.7468,4985.5627,3235.2064
2021-08-10,7549.552,7019.2284,3468.6696,5043.148,3288.6513
2021-08-11,7605.9175,7073.5219,3437.0582,5015.3406,3262.5751
2021-08-12,7657.5268,7095.2024,3386.4321,4973.3509,3226.1135
2021-08-13,7641.9169,7088.8876,3345.1262,4945.9829,3217.8366
2021-08-16,7568.1374,7052.4876,3301.3907,4941.0676,3222.6222
2021-08-17,7360.033,6894.4042,3224.1529,4837.4034,3149.8783
2021-08-18,7405.4856,6941.008,3248.3732,4894.2384,3190.5518
2021-08-19,7468.7727,6947.0564,3278.3568,4862.1394,3144.3746
2021-08-20,7467.3611,6920.0248,3192.9003,4769.2678,3072.7545
2021-08-23,7652.5587,7024.5647,3293.7697,4835.8782,3099.8867
2021-08-24,7715.0732,7090.7817,3330.5802,4888.3902,3147.7685
2021-08-25,7769.6268,7153.0043,3348.6624,4898.1572,3159.8034
2021-08-26,7669.5282,7118.8442,3264.45,4801.6094,3088.8314
2021-08-27,7680.0781,7180.1088,3257.0715,4827.0433,3123.049
2021-08-30,7727.7454,7226.8823,3271.8026,4813.2703,3112.7022
2021-08-31,7728.4217,7255.3418,3214.1169,4805.6099,3097.0584
2021-09-01,7606.8742,7193.1,3186.8498,4869.4587,3165.0371
2021-09-02,7690.8589,7307.0084,3138.8034,4869.4113,3167.0972
2021-09-03,7630.8413,7278.6809,3102.1449,4843.0624,3175.8791
2021-09-06,7735.0996,7355.4013,3228.0878,4933.7262,3211.198
2021-09-07,7878.3488,7498.9255,3251.4866,4992.8294,3248.0524
2021-09-08,7894.2516,7544.0411,3219.9467,4972.1324,3213.2567
2021-09-09,7900.2375,7617.4505,3221.9407,4970.0133,3204.2782
2021-09-10,7932.6512,7607.6749,3232.0104,5013.5219,3252.3246
2021-09-13,7947.4812,7648.7481,3194.2747,4991.6598,3242.0364
2021-09-14,7916.896,7556.6157,3236.5471,4917.1617,3188.2607
2021-09-15,7972.2325,7592.3059,3200.3995,4867.3187,3146.6337
2021-09-16,7754.9469,7446.9353,3128.8448,4807.6978,3128.5886
2021-09-17,7730.2239,7395.5645,3193.261,4855.9402,3161.9221
2021-09-22,7769.0601,7453.6247,3164.328,4821.7675,3122.3371
2021-09-23,7806.8018,7502.8391,3182.4669,4853.1957,3127.8207
2021-09-24,7695.6176,7380.3843,3207.8166,4849.4277,3145.112
2021-09-27,7467.8178,7170.5899,3231.5824,4877.3698,3199.9747
2021-09-28,7468.7328,7198.8966,3211.454,4883.828,3211.1538
2021-09-29,7199.1794,7010.2192,3175.1521,4833.9281,3199.2259
2021-09-30,7405.4623,7103.6076,3244.6455,4866.3826,3196.9905
2021-10-08,7425.6688,7091.3356,3243.2037,4929.9409,3256.2613
2021-10-11,7384.8436,7090.4673,3196.1887,4936.1918,3276.4071
2021-10-12,7208.473,6952.1903,3138.2627,4883.8369,3259.3796
2021-10-13,7289.3627,6981.5947,3210.1586,4940.1089,3292.7624
2021-10-14,7342.2544,7008.3326,3215.7355,4913.6123,3270.692
2021-10-15,7350.4129,7024.1596,3276.3209,4932.1084,3294.8333
2021-10-18,7429.6256,7068.1048,3276.4839,4874.7753,3229.6313
2021-10-19,7504.0545,7120.3794,3297.2933,4922.7232,3256.668
2021-10-20,7523.5614,7118.7959,3285.1216,4910.1846,3254.9981
2021-10-21,7503.5343,7098.2542,3279.4871,4928.0156,3278.5419
2021-10-22,7438.4806,7026.0676,3284.9108,4959.7254,3318.1275
2021-10-25,7532.3726,7103.9856,3338.624,4979.5235,3312.3031
2021-10-26,7508.6886,7102.4335,3327.5373,4963.0984,3290.0363
2021-10-27,7433.5459,7048.604,3308.9619,4898.1644,3247.0966
2021-10-28,7267.8506,6950.2768,3278.3587,4864.138,3239.6104
2021-10-29,7385.3049,7022.4992,3350.665,4908.7701,3267.2491
2021-11-01,7455.6105,7060.756,3331.9148,4890.6851,3250.915
2021-11-02,7368.5999,6985.0998,3339.597,4839.8457,3212.0258
2021-11-03,7385.1994,7017.8541,3327.0855,4821.1119,3181.4505
2021-11-04,7483.6923,7073.8522,3362.2485,4868.7419,3207.2639
2021-11-05,7389.5866,6991.9077,3352.7544,4842.3458,3201.5462
2021-11-08,7422.9067,7026.9715,3380.292,4848.1795,3196.2701
2021-11-09,7531.9583,7081.7539,3409.9421,4846.7444,3186.9577
2021-11-10,7535.2279,7062.3313,3399.6626,4821.1925,3170.4046
2021-11-11,7593.7315,7119.8589,3433.2408,4898.6529,3233.3702
2021-11-12,7697.8082,7156.6127,3430.1413,4888.3749,3220.5481
2021-11-15,7676.4847,7098.2129,3401.874,4882.3777,3221.6866
2021-11-16,7589.1814,7045.9387,3393.7147,4883.3206,3222.1731
2021-11-17,7725.0924,7104.5344,3421.3289,4885.7544,3208.7759
2021-11-18,7714.7966,7084.6827,3383.9061,4837.6185,3173.3758
2021-11-19,7803.7626,7169.8759,3418.9597,4890.0575,3212.9077
2021-11-22,7947.3717,7255.0736,3505.7268,4912.399,3212.1514
2021-11-23,7941.5587,7261.3791,3492.7692,4913.3457,3224.1546
2021-11-24,7938.7737,7256.1117,3478.6624,4916.6579,3231.8354
2021-11-25,7925.7602,7233.5423,3474.4511,4896.4416,3218.0514
2021-11-26,7940.7888,7219.8622,3468.8655,4860.1265,3187.3579
2021-11-29,7999.8331,7221.8978,3503.4088,4851.423,3187.0485
2021-11-30,8054.2904,7252.7552,3495.5926,4832.026,3165.3496
2021-12-01,8055.8207,7272.837,3473.3664,4843.851,3180.418
2021-12-02,7968.235,7229.988,3466.914,4856.163,3190.8718
2021-12-03,8023.9634,7301.9173,3478.6656,4901.0175,3221.4223
2021-12-06,7906.7563,7240.4558,3405.9346,4892.6209,3228.1422
2021-12-07,7781.4416,7206.8257,3368.7844,4922.1015,3254.4994
2021-12-08,7922.5518,7302.9905,3424.7038,4995.9298,3304.708
2021-12-09,7931.7565,7320.3177,3459.3187,5078.6901,3360.1836
2021-12-10,7949.1249,7306.646,3466.797,5055.1172,3353.6302
2021-12-13,7984.8993,7353.0306,3496.9616,5083.8007,3366.0678
2021-12-14,7981.8275,7324.1331,3495.0595,5049.6953,3350.4973
2021-12-15,7955.5813,7314.2586,3464.7577,5005.8991,3318.9801
2021-12-16,8005.9752,7380.9974,3490.4491,5034.7321,3330.8561
2021-12-17,7894.1034,7314.5601,3434.3394,4954.7599,3278.8985
2021-12-20,7751.9508,7195.9732,3332.6061,4880.4178,3255.3515
2021-12-21,7849.0325,7275.4675,3350.4288,4913.4853,3273.0313
2021-12-22,7930.8115,7302.463,3368.6989,4914.4544,3260.5711
2021-12-23,7932.6616,7337.19,3373.7033,4948.7389,3287.1877
2021-12-24,7776.6064,7278.7556,3297.106,4921.3449,3290.2357
2021-12-27,7776.4312,7272.7493,3293.8113,4919.3238,3278.4365
2021-12-28,7863.5299,7286.0336,3328.5592,4955.9644,3303.4002
2021-12-29,7855.4293,7247.7741,3281.8971,4883.4804,3240.8452
2021-12-30,7924.5275,7310.96,3322.7947,4921.5109,3261.7937
2021-12-31,8010.3235,7359.4024,3322.6725,4940.3733,3274.3209
2022-01-04,7983.0677,7354.4562,3250.159,4917.7653,3264.0657
2022-01-05,7781.6778,7222.6747,3161.5072,4868.1202,3254.2793
2022-01-06,7844.5166,7229.9601,3127.4798,4818.2318,3210.3853
2022-01-07,7682.6973,7175.676,3096.8812,4822.3689,3223.267
2022-01-10,7734.1865,7191.4511,3095.6894,4844.0451,3236.1163
2022-01-11,7646.6932,7135.2232,3056.1533,4797.7735,3214.5287
2022-01-12,7779.5237,7196.9327,3136.6852,4845.5787,3236.3081
2022-01-13,7644.7873,7097.7594,3083.1414,4765.9191,3184.1069
2022-01-14,7675.3707,7081.1408,3119.4077,4726.7317,3139.0453
2022-01-17,7808.0861,7157.8593,3170.4078,4767.2762,3147.6987
2022-01-18,7758.6048,7163.1586,3144.3336,4813.3472,3187.5244
2022-01-19,7665.1848,7118.762,3075.9766,4780.3784,3187.1921
2022-01-20,7492.6095,7056.7854,3065.9942,4823.5091,3233.7011
2022-01-21,7388.7443,6976.6155,3034.6795,4779.3142,3218.7352
2022-01-24,7425.402,6979.2456,3056.4336,4786.7377,3209.7445
2022-01-25,7133.0663,6743.9566,2974.9553,4678.4511,3144.949
2022-01-26,7171.0289,6782.5763,3004.4123,4712.3109,3163.6743
2022-01-27,6960.1096,6605.9159,2906.7627,4619.8765,3119.2386
2022-01-28,6973.0104,6580.53,2908.9448,4563.772,3054.0209
2022-02-07,7061.6204,6676.6122,2917.8638,4634.0899,3114.2603
2022-02-08,7080.6181,6742.1921,2846.4823,4608.7729,3116.5048
2022-02-09,7211.4299,6843.0271,2883.5971,4652.0609,3139.5636
2022-02-10,7175.6171,6840.485,2826.5166,4639.8625,3145.1126
2022-02-11,7033.8514,6745.0235,2746.3826,4601.3953,3142.9117
2022-02-14,7006.0752,6695.6958,2732.0103,4551.6878,3103.997
2022-02-15,7124.8489,6760.2776,2816.4435,4600.1025,3119.9276
2022-02-16,7183.1058,6772.0336,2818.3969,4617.9893,3136.0821
2022-02-17,7220.6066,6768.7888,2839.8252,4629.1649,3139.1771
2022-02-18,7251.7923,6835.0217,2826.8125,4651.2358,3162.8215
2022-02-21,7334.5912,6867.1129,2804.5979,4634.3141,3144.8649
2022-02-22,7279.2355,6784.7622,2765.9101,4574.1527,3102.3249
2022-02-23,7450.3998,6887.4236,2843.8657,4623.0465,3118.0376
2022-02-24,7285.1172,6764.8756,2783.8992,4529.3189,3059.6409
2022-02-25,7361.9573,6819.4311,2855.8029,4573.4247,3075.5872
2022-02-28,7419.8306,6853.3081,2881.3065,4581.6459,3080.7774
2022-03-01,7429.4432,6874.0447,2885.7862,4619.6862,3125.6905
2022-03-02,7414.3087,6875.2404,2834.6359,4578.6007,3107.2405
2022-03-03,7342.6135,6859.5522,2791.9489,4551.6283,3097.0887
2022-03-04,7241.5625,6803.8337,2748.6382,4496.4301,3062.3824
2022-03-07,7085.7316,6659.3902,2630.371,4352.7775,2974.6762
2022-03-08,6871.2202,6429.8888,2582.9858,4265.391,2933.1637
2022-03-09,6796.0393,6305.6093,2566.719,4226.3463,2907.1781
2022-03-10,6952.5204,6414.9402,2635.1938,4292.8374,2933.4611
2022-03-11,6990.7781,6474.1269,2665.4618,4306.5217,2935.684
2022-03-14,6800.5947,6323.5779,2570.4473,4174.7577,2851.8769
2022-03-15,6473.4807,5964.9813,2504.7825,3983.812,2702.8532
2022-03-16,6692.9664,6156.2714,2635.0826,4156.081,2827.7497
2022-03-17,6818.5448,6267.5244,2710.7262,4237.6956,2877.2192
2022-03-18,6879.3659,6332.2166,2713.7948,4265.9017,2913.1854
2022-03-21,6954.4056,6358.943,2726.1798,4258.7459,2892.1069
2022-03-22,6923.4427,6358.1093,2688.2342,4255.295,2900.7676
2022-03-23,6966.9526,6398.1009,2715.9539,4276.5174,2916.5081
2022-03-24,6900.8066,6344.115,2706.2149,4251.3061,2903.617
2022-03-25,6819.8127,6268.2376,2637.944,4174.5742,2856.4277
2022-03-28,6767.2513,6283.2814,2594.1284,4148.4663,2853.1819
2022-03-29,6725.677,6253.0692,2592.6659,4134.1441,2842.1531
2022-03-30,6864.7486,6377.8744,2696.826,4254.0989,2915.4906
2022-03-31,6772.0652,6324.9609,2659.4925,4222.5968,2898.8261
2022-04-01,6772.6042,6364.5206,2666.9696,4276.158,2943.2437
2022-04-06,6764.2883,6356.9271,2633.9101,4263.8411,2931.1983
2022-04-07,6623.5857,6221.5908,2578.5331,4209.0998,2902.4818
2022-04-08,6575.2832,6224.1167,2569.9108,4230.7669,2925.4913
2022-04-11,6328.0652,6029.8935,2462.0435,4100.0703,2846.38
2022-04-12,6414.4186,6126.9065,2523.6942,4179.9727,2894.2583
2022-04-13,6286.2509,6044.3263,2466.8414,4139.737,2882.2788
2022-04-14,6359.7083,6126.4902,2466.2933,4191.5684,2928.5962
2022-04-15,6275.0725,6070.7489,2460.3624,4188.7472,2930.5784
2022-04-18,6326.0246,6074.0069,2487.774,4166.3844,2887.7208
2022-04-19,6345.7861,6092.3963,2453.5454,4134.9017,2861.567
2022-04-20,6234.2514,5956.9208,2363.6526,4070.7889,2835.3517
2022-04-21,5981.3843,5759.8013,2312.4557,3995.83,2797.5293
2022-04-22,5891.8083,5740.9844,2296.5954,4013.2498,2814.1273
2022-04-25,5431.6079,5369.7171,2169.0038,3814.9127,2683.4127
2022-04-26,5266.5515,5234.0059,2150.5126,3784.1198,2681.0281
2022-04-27,5540.7173,5437.0374,2269.1711,3895.5361,2734.5403
2022-04-28,5493.9075,5418.7641,2227.6548,3921.1073,2769.7122
2022-04-29,5734.4931,5627.9021,2319.137,4016.241,2805.3359
2022-05-05,5836.9281,5686.7023,2288.4037,4010.2102,2800.9291
2022-05-06,5764.6919,5563.7693,2244.9688,3908.815,2719.7611
2022-05-09,5840.8902,5608.5162,2228.0731,3877.4364,2695.1325
2022-05-10,5950.6674,5690.0868,2276.345,3919.8684,2718.3706
2022-05-11,6003.0282,5737.8173,2346.1516,3976.4231,2741.2324
2022-05-12,6034.5727,5743.1007,2351.2714,3958.74,2721.7699
2022-05-13,6071.6673,5796.8014,2358.1607,3988.6002,2748.2369
2022-05-16,6082.8819,5791.0809,2331.2302,3956.5378,2720.4055
2022-05-17,6118.4572,5816.3379,2369.0891,4005.8934,2756.74
2022-05-18,6127.8036,5797.4896,2365.3769,3991.9069,2745.5279
2022-05-19,6180.1862,5838.4074,2377.1266,3999.5984,2744.545
2022-05-20,6263.4432,5929.4882,2417.3487,4077.5998,2807.942
2022-05-23,6343.4672,5965.7277,2410.1221,4053.9823,2782.5478
2022-05-24,6081.6423,5745.6751,2318.0748,3959.1541,2734.1923
2022-05-25,6188.2694,5844.2546,2325.5974,3983.1784,2743.4166
2022-05-26,6227.0994,5911.5607,2321.1339,3993.0446,2744.8984
2022-05-27,6210.0937,5899.915,2322.4816,4001.2988,2763.0717
2022-05-30,6282.3554,5942.8317,2350.3844,4029.0179,2778.4507
2022-05-31,6353.3468,6026.2373,2405.0849,4091.5176,2813.2188
2022-06-01,6373.3182,6023.644,2428.9565,4083.1772,2798.0681
2022-06-02,6442.9338,6078.4349,2458.2562,4089.5682,2790.3164
2022-06-06,6604.9759,6187.4441,2554.6587,4166.085,2825.6505
2022-06-07,6597.8349,6186.5672,2554.6265,4179.1285,2846.8098
2022-06-08,6608.8922,6217.8276,2576.335,4219.8122,2879.3113
2022-06-09,6490.3753,6130.6862,2500.2052,4175.6747,2868.4236
2022-06-10,6627.7477,6240.1032,2556.4729,4238.9936,2899.5785
2022-06-13,6674.8036,6233.6194,2546.488,4189.3527,2844.7236
2022-06-14,6665.253,6275.5652,2548.3144,4222.3114,2882.7031
2022-06-15,6653.7617,6261.0613,2575.0857,4278.2178,2923.9889
2022-06-16,6696.7629,6264.822,2585.4709,4250.0614,2891.3354
2022-06-17,6774.7375,6316.3092,2657.2122,4309.0444,2936.1999
2022-06-20,6848.7548,6330.3942,2710.1412,4330.4328,2924.9151
2022-06-21,6779.1447,6277.0014,2692.9849,4325.5657,2926.475
2022-06-22,6691.8118,6179.57,2677.2851,4270.6227,2892.2861
2022-06-23,6845.4548,6300.4746,2760.1019,4343.8781,2935.8829
2022-06-24,6931.6542,6368.2827,2824.4396,4394.7723,2974.7537
2022-06-27,7002.934,6407.7447,2830.5971,4444.2639,3013.948
2022-06-28,7079.7247,6501.352,2840.4195,4490.5166,3039.4133
2022-06-29,6900.9926,6374.2974,2768.6104,4421.357,3009.2359
2022-06-30,6995.5297,6454.0778,2810.6011,4485.0108,3058.3976
2022-07-01,6994.5009,6438.5375,2781.943,4466.7179,3045.2687
2022-07-04,7076.3219,6523.1311,2834.6891,4496.0303,3050.1516
2022-07-05,7036.002,6511.5297,2825.1309,4489.5383,3052.1113
2022-07-06,6953.9802,6418.5453,2802.715,4423.9698,2996.7279
2022-07-07,7041.8666,6452.9863,2849.7057,4443.4736,2989.2081
2022-07-08,7000.785,6404.4393,2817.6391,4428.781,2993.3063
2022-07-11,6893.6346,6319.1402,2767.4611,4354.6167,2942.2959
2022-07-12,6779.5552,6241.4793,2702.6933,4313.6184,2922.0045
2022-07-13,6834.9024,6268.4943,2746.8598,4321.4617,2914.2949
2022-07-14,6920.8735,6302.4319,2819.1291,4322.0742,2895.299
2022-07-15,6852.8163,6196.7999,2760.4985,4248.5273,2839.3936
2022-07-18,6953.9319,6312.3557,2800.3571,4292.5858,2878.6393
2022-07-19,7009.3239,6335.7093,2750.866,4269.3401,2865.6029
2022-07-20,7110.1043,6410.7088,2765.1623,4283.8027,2874.0775
2022-07-21,7075.2943,6347.5984,2751.4148,4236.0578,2836.6615
2022-07-22,7034.5975,6289.5325,2737.314,4238.2341,2848.436
2022-07-25,6948.9088,6231.2355,2704.945,4212.6441,2837.2596
2022-07-26,7027.4189,6307.956,2713.458,4245.9758,2854.6387
2022-07-27,7099.4335,6332.2327,2714.2487,4225.0357,2829.9217
2022-07-28,7150.198,6348.1655,2705.9006,4225.6733,2827.1067
2022-07-29,7117.4341,6294.1144,2670.4507,4170.1019,2792.3287
2022-08-01,7180.4544,6347.2211,2733.7356,4188.6784,2781.6822
2022-08-02,6957.9819,6169.9961,2678.6206,4107.024,2730.7553
2022-08-03,6916.6704,6124.3146,2628.8176,4066.9754,2710.7238
2022-08-04,6960.3118,6158.7346,2640.7763,4101.5367,2741.0872
2022-08-05,7090.0027,6270.5113,2683.602,4156.9111,2774.3351
2022-08-08,7176.105,6323.0746,2675.6859,4148.0746,2761.1571
2022-08-09,7207.3961,6341.4806,2694.8004,4156.2907,2764.068
2022-08-10,7212.0752,6322.0558,2658.5847,4109.7373,2730.9608
2022-08-11,7294.4863,6439.3586,2721.4925,4193.5428,2787.0631
2022-08-12,7228.8345,6420.853,2690.8312,4191.152,2796.8887
2022-08-15,7283.5,6442.8093,2718.593,4185.6794,2782.666
2022-08-16,7324.6198,6465.1866,2731.3932,4177.837,2769.2609
2022-08-17,7328.6735,6493.5047,2777.9096,4216.9586,2785.8529
2022-08-18,7351.4373,6468.8056,2775.8209,4180.0996,2759.2944
2022-08-19,7234.4052,6391.7159,2734.2181,4151.0738,2750.6305
2022-08-22,7288.5766,6472.6799,2779.0155,4181.3965,2756.3688
2022-08-23,7306.0209,6466.4045,2780.3064,4161.0823,2735.666
2022-08-24,7039.4103,6284.5769,2679.0479,4082.4195,2708.0902
2022-08-25,7016.3057,6322.6961,2667.3009,4116.2396,2752.556
2022-08-26,6980.1803,6298.3739,2640.291,4107.5455,2751.5894
2022-08-29,7021.3148,6310.402,2630.5054,4089.5205,2732.2055
2022-08-30,6976.7218,6285.9273,2612.1417,4075.7937,2726.6602
2022-08-31,6750.7429,6155.7455,2570.4149,4078.8402,2761.7831
2022-09-01,6717.1001,6126.7685,2533.8543,4043.7395,2732.399
2022-09-02,6776.8268,6149.4273,2533.0231,4023.6131,2711.2642
2022-09-05,6791.0921,6182.6465,2538.2039,4015.4264,2697.7665
2022-09-06,6919.6464,6291.5707,2540.6353,4052.2802,2724.498
2022-09-07,6963.5196,6301.5644,2570.8014,4054.983,2710.6862
2022-09-08,6897.0996,6272.5752,2523.006,4037.6839,2708.2782
2022-09-09,6913.579,6316.9724,2548.2159,4093.7874,2757.5659
2022-09-13,6904.0775,6300.422,2550.6256,4111.1145,2769.2348
2022-09-14,6829.5579,6249.963,2503.8245,4065.359,2745.4284
2022-09-15,6619.1888,6107.7964,2424.1924,4027.1186,2743.7886
2022-09-16,6481.2442,5954.5037,2367.3977,3932.6826,2678.0331
2022-09-19,6399.8014,5913.1493,2350.3762,3928.0001,2679.5857
2022-09-20,6482.1313,5958.2922,2366.904,3932.8361,2673.8804
2022-09-21,6480.6023,5978.581,2331.5164,3903.7348,2652.2142
2022-09-22,6487.2748,5965.8854,2319.4192,3869.344,2629.3701
2022-09-23,6363.6835,5889.6019,2303.9052,3856.0212,2629.8089
2022-09-26,6283.5925,5806.3181,2323.0521,3836.6773,2614.8998
2022-09-27,6409.776,5920.0531,2374.7374,3892.295,2642.9212
2022-09-28,6211.1091,5769.5198,2313.7696,3828.7098,2611.9815
2022-09-29,6228.7788,5771.8812,2332.995,3827.1434,2608.9774
2022-09-30,6124.8639,5714.0629,2288.9688,3804.8853,2610.1165
2022-10-10,5984.5008,5635.7109,2236.2448,3720.9365,2545.0494
2022-10-11,6017.7194,5684.5063,2261.8917,3727.6867,2539.9455
2022-10-12,6192.6534,5820.4537,2343.3004,3784.3064,2555.024
2022-10-13,6252.2225,5830.3355,2350.6864,3752.6729,2523.6321
2022-10-14,6406.4573,5973.4389,2434.2185,3842.4698,2584.6847
2022-10-17,6472.4511,6015.5963,2435.0228,3846.4119,2585.4973
2022-10-18,6508.5038,6035.6737,2446.9279,3838.2667,2569.9675
2022-10-19,6461.1462,5972.7226,2425.9573,3776.5335,2519.9033
2022-10-20,6429.7042,5948.8621,2401.7162,3754.9269,2501.4956
2022-10-21,6432.3255,5956.8811,2395.1573,3742.8929,2487.221
2022-10-24,6378.4323,5896.9031,2336.8385,3633.3733,2392.5978
2022-10-25,6355.7784,5869.781,2314.5509,3627.4542,2394.92
2022-10-26,6491.6916,5971.6009,2372.8758,3656.9027,2400.5156
2022-10-27,6461.6098,5963.0037,2337.2531,3631.1448,2381.2628
2022-10-28,6239.9316,5781.7972,2250.5104,3541.3295,2326.9417
2022-10-31,6292.6191,5807.1063,2265.0784,3508.7034,2295.9239
2022-11-01,6439.8223,5941.1451,2337.6529,3634.1732,2396.6294
2022-11-02,6524.5136,5997.8038,2375.8618,3677.8051,2418.3222
2022-11-03,6566.8413,5996.7187,2376.0609,3647.8966,2387.4523
2022-11-04,6709.6446,6133.4629,2451.2232,3767.1746,2468.2764
2022-11-07,6713.6375,6141.4088,2454.6935,3775.2971,2477.7666
2022-11-08,6694.9562,6134.2564,2432.4032,3749.3251,2459.0913
